Retailer Id,State,Adhaar KYC,Pan KYC,Bank KYC,Last Scanned,Scan Gap,Total Points,Redemptions,Registered At,Unmapped,Retailer Earning,Redemption Amount,AMUL_ratio,MACHO_ratio,SPORTO_ratio,SPORTO RED_ratio,Days_Since_Last_Scan
61811,10,0,0,1,1741105455.0,33.0,260.0,0.0,1741105241.0,0,260.0,0.0,0.0,0.265306068304884,0.0,0.0,0
61812,4,0,1,1,-2208988800.0,17.0,685.0,0.0,1741105258.0,0,685.0,0.0,0.0,3.833326944455093,2.499995833340278,0.0,0
61813,14,0,1,1,1741105837.0,33.0,127.5,0.0,1741105493.0,0,127.5,0.0,8.999910000899991,0.0,0.0,0.0,0
61814,12,0,0,1,1741109877.0,33.0,950.0,0.0,1741105783.0,0,950.0,0.0,0.0,0.0,4.272723388433284,0.0,0
61816,12,0,0,1,1741106585.0,33.0,30.0,0.0,1741106360.0,0,30.0,0.0,0.1818180165290759,0.0,0.0,0.0,0
61819,6,0,1,1,-2208988800.0,7.0,280.0,0.0,1741106503.0,0,280.0,0.0,0.0,0.3589742669296751,0.0,0.0,0
61820,14,0,1,1,1751642150.0,29.0,260.0,0.0,1741106612.0,0,260.0,0.0,0.0,1300000.0,0.0,0.0,-1
61821,14,0,1,1,1741106912.0,33.0,15.0,0.0,1741106626.0,0,15.0,0.0,100000.0,0.0,0.0,0.0,0
61822,17,0,1,1,1741106793.0,33.0,7.5,0.0,1741106672.0,0,7.5,0.0,0.0294117560553658,0.0,0.0,0.0,0
61825,0,0,1,1,1756993652.0,27.0,162.5,0.0,1741107702.0,0,162.5,0.0,500000.0,0.0,400000.0,0.0,-1
61827,6,0,0,1,-2208988800.0,12.0,422.5,0.0,1741107765.0,0,422.5,0.0,0.5714284081633119,0.3142856244898215,0.0,0.0,0
61829,6,0,0,0,1759597584.0,26.0,300.0,600.0,1741108508.0,0,367.5,600.0,0.9999987500015626,1.124998593751758,0.0,0.0,-1
61830,6,0,1,1,1751643274.0,29.0,80.0,0.0,1741108597.0,0,80.0,0.0,0.0,0.2666664888890074,0.0,0.0,-1
61831,6,0,1,0,1741171729.0,3.0,247.5,0.0,1741108742.0,0,247.5,0.0,0.9285707653065962,0.0,0.8571422448983965,0.0,0
61833,12,0,0,1,-2208988800.0,20.0,412.5,0.0,1741108878.0,0,412.5,0.0,1100000.0,0.0,1200000.0,0.0,0
61834,14,0,0,1,-2208988800.0,11.0,1485.0,0.0,1741108916.0,0,1485.0,0.0,7899999.999999999,1499999.9999999998,0.0,0.0,0
61835,6,0,0,1,1741109603.0,33.0,135.0,0.0,1741109350.0,0,135.0,0.0,0.583333090277879,0.0,0.0,0.0,0
61837,11,0,0,1,-2208988800.0,21.0,120.0,0.0,1741109855.0,0,120.0,0.0,0.7692301775152481,0.0,0.0,0.0,0
61839,14,0,1,1,1741110213.0,33.0,30.0,0.0,1741110140.0,0,30.0,0.0,0.1249999218750488,0.0,0.0,0.0,0
61841,17,0,0,0,1749128573.0,0.0,607.5,295.0,1741110292.0,0,607.5,295.0,1.2916661284724464,0.0,0.2499998958333767,0.0,-1
61844,5,0,1,0,1741111604.0,33.0,60.0,60.0,1741111248.0,0,60.0,60.0,0.4444439506178326,0.0,0.0,0.0,0
61846,12,0,1,1,-2208988800.0,20.0,67.5,0.0,1741111320.0,0,67.5,0.0,0.0180180163947733,0.0,0.0270270245921599,0.0,0
61848,10,0,0,1,1741111876.0,33.0,255.0,0.0,1741111400.0,0,255.0,0.0,1699999.9999999998,0.0,0.0,0.0,0
61849,6,0,0,1,-2208988800.0,6.0,185.0,0.0,1741111444.0,0,185.0,0.0,600000.0,700000.0,0.0,0.0,0
61850,6,0,1,1,1749125675.0,0.0,532.5,0.0,1741111544.0,0,532.5,0.0,2.055554413580881,0.1666665740741255,0.0,0.0,-1
61851,4,0,1,1,-2208988800.0,6.0,720.0,0.0,1741111643.0,0,720.0,0.0,0.9687496972657196,0.3749998828125366,0.1874999414062683,0.0,0
61853,17,0,1,1,1754329288.0,28.0,67.5,0.0,1741111867.0,0,67.5,0.0,500000.0,0.0,0.0,0.0,-1
61854,0,0,0,1,1741112360.0,33.0,27.5,0.0,1741112100.0,0,27.5,0.0,100000.0,0.0,100000.0,0.0,0
61855,11,0,0,0,-2208988800.0,11.0,1125.0,1125.0,1741112269.0,0,1125.0,1125.0,0.0,0.0,21.666594444685185,0.0,0
61856,17,0,1,1,1741112871.0,33.0,112.5,0.0,1741112502.0,0,112.5,0.0,0.0,0.0,0.6153841420121985,0.0,0
61857,10,0,0,1,-2208988800.0,12.0,560.0,0.0,1741113325.0,0,560.0,0.0,0.0,1.9166650694457756,0.333333055555787,0.0,0
